variant,seed,best_dir,elapsed_sec,mean_reward,mean_score
ppo_baseline,42,best/ppo_ablation/ppo_baseline/seed_42/best,2060.7983067035675,123.26686020852067,125.48
ppo_baseline,84,best/ppo_ablation/ppo_baseline/seed_84/best,1759.9565677642822,122.57734986021882,124.66
ppo_baseline,126,best/ppo_ablation/ppo_baseline/seed_126/best,1719.7407083511353,124.91936988983304,127.16
