variant,seed,best_dir,elapsed_sec,mean_reward,mean_score
mppo_big_net,42,best/mppo_variants/mppo_big_net/seed_42/best,5055.948349952698,130.1966795955191,132.42
mppo_big_net,84,best/mppo_variants/mppo_big_net/seed_84/best,4496.596977233887,119.16526974962558,121.28
mppo_big_net,126,best/mppo_variants/mppo_big_net/seed_126/best,4185.958966493607,125.05820036246558,127.3
