variant,n_runs,mean_reward_mean,mean_reward_std,mean_score_mean,mean_score_std,elapsed_mean_sec
a2c_baseline,3,118.31425641237331,2.617054542824793,120.53333333333335,2.623915649050727,622.8500481446584
a2c_fastexploit,3,114.94620001242923,0.829519657615912,117.05333333333333,0.8504900548115403,583.2258009910583
a2c_highhorizon_lowvar,3,113.92473318292605,2.5977723569113484,116.10666666666667,2.5924762936878216,573.9632273515066
a2c_longrollout,3,115.66197000814213,3.7083467489321102,117.80666666666666,3.6617664225525575,577.8501198291779
