variant,seed,best_dir,elapsed_sec,mean_reward,mean_score
ppo_highhorizon_lowvar,42,best/ppo_ablation/ppo_highhorizon_lowvar/seed_42/best,1319.0498397350311,120.79585995609756,122.98
ppo_highhorizon_lowvar,84,best/ppo_ablation/ppo_highhorizon_lowvar/seed_84/best,1311.0409688949585,123.23675993429147,125.48
ppo_highhorizon_lowvar,126,best/ppo_ablation/ppo_highhorizon_lowvar/seed_126/best,1573.1716129779816,118.78817972123274,120.94
